code|impuesto_porcentaje|categoria_fiscal
770002104070|10.0|Bebidas Azucaradas
770002104071|19.0|Bebidas Azucaradas
770002104072|0.0|Alimentos Procesados
770002104073|5.0|Bebidas Azucaradas
770002204074|10.0|Alimentos Procesados
770002204075|10.0|Snacks
770002204076|0.0|Lácteos
770002204077|0.0|Alimentos Procesados
770002204078|10.0|Snacks
770002204079|19.0|Lácteos
770002204080|0.0|Snacks
770002204081|10.0|Canasta Básica
770002204082|10.0|Canasta Básica
770002204083|5.0|Lácteos
770002204084|0.0|Bebidas Azucaradas
770002204085|10.0|Lácteos
770002204086|19.0|Lácteos
770002204087|5.0|Alimentos Procesados
770002204088|10.0|Snacks
770002204089|10.0|Canasta Básica
770002204090|10.0|Bebidas Azucaradas
770002204091|10.0|Snacks
770002204092|10.0|Canasta Básica
770002204093|10.0|Alimentos Procesados
770002204094|0.0|Lácteos
770002204095|5.0|Bebidas Azucaradas
770002204096|10.0|Alimentos Procesados
770002204097|5.0|Canasta Básica
770002204098|10.0|Snacks
770002204099|0.0|Canasta Básica
770002204100|0.0|Bebidas Azucaradas
770002204101|10.0|Snacks
770002204102|10.0|Alimentos Procesados
770002204103|19.0|Bebidas Azucaradas
770002204104|5.0|Alimentos Procesados
770002204105|0.0|Alimentos Procesados
770002204106|5.0|Lácteos
770002204107|0.0|Lácteos
770002204108|19.0|Alimentos Procesados
770002204109|5.0|Canasta Básica
770002204110|0.0|Alimentos Procesados
770002204111|19.0|Bebidas Azucaradas
770002204112|5.0|Lácteos
770002204113|19.0|Canasta Básica
770002204114|5.0|Canasta Básica
770002204115|19.0|Canasta Básica
770002204116|5.0|Alimentos Procesados
770002204117|0.0|Bebidas Azucaradas
770002204118|10.0|Snacks
770002204119|5.0|Alimentos Procesados
770002204120|5.0|Snacks
770002204121|19.0|Lácteos
770002204122|5.0|Lácteos
770002204123|5.0|Lácteos
770002204124|0.0|Bebidas Azucaradas
770002204125|19.0|Canasta Básica
770002204126|19.0|Snacks
770002204127|0.0|Snacks
770002204128|19.0|Lácteos
770002204129|0.0|Canasta Básica
770002204130|19.0|Bebidas Azucaradas
770002204131|0.0|Snacks
770002204132|5.0|Snacks
770002204133|5.0|Snacks
770002204134|5.0|Bebidas Azucaradas
770002204135|0.0|Snacks
770002204136|0.0|Bebidas Azucaradas
770002204137|0.0|Alimentos Procesados
770002204138|0.0|Alimentos Procesados
770002204139|0.0|Lácteos
770002204140|10.0|Bebidas Azucaradas
770002204141|10.0|Bebidas Azucaradas
770002204142|19.0|Canasta Básica
770002204143|0.0|Canasta Básica
770002204144|5.0|Canasta Básica
770002204145|10.0|Bebidas Azucaradas
770002204146|10.0|Bebidas Azucaradas
770002204147|10.0|Canasta Básica
770002204148|10.0|Bebidas Azucaradas
770002204149|5.0|Canasta Básica
770002204150|19.0|Bebidas Azucaradas
770002204151|0.0|Bebidas Azucaradas
770002204152|0.0|Alimentos Procesados
770002204153|19.0|Snacks
770002204154|10.0|Canasta Básica
770002204155|5.0|Alimentos Procesados
770002204156|19.0|Alimentos Procesados
770002204157|5.0|Lácteos
770002204158|10.0|Bebidas Azucaradas
770002204159|10.0|Snacks
770002204160|10.0|Bebidas Azucaradas
770002204161|19.0|Alimentos Procesados
770002204162|0.0|Lácteos
770002204163|19.0|Lácteos
770002204164|5.0|Bebidas Azucaradas
770002204165|19.0|Canasta Básica
770002204166|10.0|Lácteos
770002204167|5.0|Snacks
770002204168|0.0|Lácteos
770002204169|10.0|Alimentos Procesados
770002204170|19.0|Bebidas Azucaradas
770002204171|5.0|Bebidas Azucaradas
770002204172|5.0|Alimentos Procesados
770002204173|19.0|Lácteos
770002204174|0.0|Snacks
770002204175|5.0|Bebidas Azucaradas
770002204176|19.0|Alimentos Procesados
770002204177|10.0|Lácteos
770002204178|5.0|Alimentos Procesados
770002204179|5.0|Canasta Básica
770002204180|10.0|Alimentos Procesados
770002204181|19.0|Bebidas Azucaradas
770002204182|19.0|Snacks
770002204183|5.0|Lácteos
770002204184|10.0|Lácteos
770002204185|19.0|Snacks
770002204186|19.0|Canasta Básica
770002204187|10.0|Lácteos
770002204188|5.0|Lácteos
770002204189|0.0|Lácteos
770002204190|19.0|Lácteos
770002204191|10.0|Snacks
770002204192|0.0|Snacks
770002204193|10.0|Canasta Básica
770002204194|19.0|Alimentos Procesados
770002204195|5.0|Snacks
770002204196|0.0|Lácteos
770002204197|5.0|Alimentos Procesados
770002204198|19.0|Snacks
770002204199|5.0|Lácteos
770002204200|5.0|Alimentos Procesados
770002204201|19.0|Bebidas Azucaradas
770002204202|10.0|Snacks
770002204203|19.0|Alimentos Procesados
770002204204|0.0|Bebidas Azucaradas
770002204205|19.0|Lácteos
770002204206|5.0|Bebidas Azucaradas
770002204207|10.0|Alimentos Procesados
770002204208|10.0|Canasta Básica
770002204209|10.0|Canasta Básica
770002204210|10.0|Snacks
770002204211|19.0|Canasta Básica
770002204212|5.0|Alimentos Procesados
770002204213|19.0|Canasta Básica
770002204214|0.0|Lácteos
770002204215|5.0|Snacks
770002204216|0.0|Snacks
770002204217|10.0|Alimentos Procesados
770002204218|10.0|Alimentos Procesados
770002204219|10.0|Alimentos Procesados
770002204220|10.0|Bebidas Azucaradas
770002204221|10.0|Canasta Básica
770002204222|10.0|Canasta Básica
770002204223|10.0|Canasta Básica
770002204224|19.0|Bebidas Azucaradas
770002204225|10.0|Lácteos
770002204226|5.0|Snacks
770002204227|10.0|Snacks
770002204228|5.0|Lácteos
770002204229|0.0|Lácteos
770002204230|19.0|Bebidas Azucaradas
770002204231|10.0|Lácteos
770002204232|10.0|Canasta Básica
770002204233|0.0|Lácteos
770002204234|0.0|Lácteos
770002204235|10.0|Bebidas Azucaradas
770002204236|19.0|Alimentos Procesados
770002204237|5.0|Alimentos Procesados
770002204238|19.0|Lácteos
770002204239|5.0|Bebidas Azucaradas
770002204240|19.0|Bebidas Azucaradas
770002204241|19.0|Snacks
770002204242|19.0|Canasta Básica
770002204243|10.0|Lácteos
770002204244|19.0|Canasta Básica
770002204245|19.0|Snacks
770002204246|5.0|Bebidas Azucaradas
770002204247|0.0|Canasta Básica
770002204248|5.0|Lácteos
770002204249|19.0|Lácteos
770002204250|0.0|Canasta Básica
770002204251|10.0|Canasta Básica
770002204252|0.0|Snacks
770002204253|19.0|Alimentos Procesados
770002204254|19.0|Snacks
770002204255|19.0|Bebidas Azucaradas
770002204256|19.0|Lácteos
770002204257|10.0|Bebidas Azucaradas
770002204258|19.0|Lácteos
770002204259|10.0|Alimentos Procesados
770002204260|0.0|Canasta Básica
770002204261|19.0|Bebidas Azucaradas
770002204262|19.0|Bebidas Azucaradas
770002204263|0.0|Canasta Básica
770002204264|19.0|Alimentos Procesados
770002204265|10.0|Bebidas Azucaradas
770002204266|19.0|Canasta Básica
770002204267|10.0|Snacks
770002304268|10.0|Snacks
770002304269|10.0|Canasta Básica
770002304270|0.0|Lácteos
770002304271|0.0|Canasta Básica
770002304272|19.0|Lácteos
770002304273|19.0|Alimentos Procesados
770002304274|19.0|Alimentos Procesados
770002304275|10.0|Canasta Básica
770002304276|5.0|Canasta Básica
770002304277|5.0|Lácteos
770002304278|5.0|Bebidas Azucaradas
770002304279|19.0|Snacks
770002304280|10.0|Canasta Básica
770002304281|19.0|Snacks
770002304282|19.0|Alimentos Procesados
770002304283|0.0|Bebidas Azucaradas
770002304284|19.0|Alimentos Procesados
770002304285|19.0|Lácteos
770002304286|0.0|Alimentos Procesados
770002304287|0.0|Lácteos
770002304288|19.0|Alimentos Procesados
770002304289|19.0|Snacks
770002304290|0.0|Lácteos
770002304291|10.0|Alimentos Procesados
770002304292|5.0|Snacks
770002304293|0.0|Canasta Básica
770002304294|5.0|Snacks
770002304295|5.0|Bebidas Azucaradas
770002304296|0.0|Bebidas Azucaradas
770002304297|19.0|Lácteos
770002304298|5.0|Bebidas Azucaradas
770002304299|19.0|Canasta Básica
770002304300|19.0|Lácteos
770002304301|0.0|Alimentos Procesados
770002304302|0.0|Bebidas Azucaradas
770002304303|0.0|Canasta Básica
770002304304|19.0|Canasta Básica
770002304305|10.0|Bebidas Azucaradas
770002304306|0.0|Lácteos
770002304307|5.0|Canasta Básica
770002304308|10.0|Canasta Básica
770002304309|10.0|Snacks
770002304310|10.0|Canasta Básica
770002304311|0.0|Snacks
770002304312|19.0|Bebidas Azucaradas
770002304313|0.0|Canasta Básica
770002304314|10.0|Canasta Básica
770002304315|0.0|Lácteos
770002304316|5.0|Alimentos Procesados
770002304317|0.0|Snacks
770002304318|0.0|Alimentos Procesados
770002304319|5.0|Lácteos
770002304320|5.0|Lácteos
770002304321|10.0|Canasta Básica
770002304322|10.0|Canasta Básica
770002304323|5.0|Lácteos
770002304324|10.0|Snacks
770002304325|10.0|Bebidas Azucaradas
770002304326|10.0|Alimentos Procesados
770002304327|19.0|Bebidas Azucaradas
770002304328|0.0|Snacks
770002304329|19.0|Canasta Básica
770002304330|19.0|Canasta Básica
770002304331|19.0|Alimentos Procesados
770002304332|10.0|Alimentos Procesados
770002304333|10.0|Snacks
770002304334|5.0|Canasta Básica
770002304335|19.0|Lácteos
770002304336|0.0|Bebidas Azucaradas
770002304337|10.0|Canasta Básica
770002304338|10.0|Alimentos Procesados
770002304339|19.0|Bebidas Azucaradas
770002304340|5.0|Canasta Básica
770002304341|0.0|Alimentos Procesados
770002304342|0.0|Canasta Básica
770002304343|19.0|Bebidas Azucaradas
770002304344|5.0|Snacks
770002304345|19.0|Bebidas Azucaradas
770002304346|10.0|Lácteos
770002304347|5.0|Snacks
770002304348|5.0|Canasta Básica
770002304349|0.0|Bebidas Azucaradas
770002304350|10.0|Lácteos
770002304351|19.0|Alimentos Procesados
770002304352|5.0|Alimentos Procesados
770002304353|0.0|Alimentos Procesados
770002304354|0.0|Bebidas Azucaradas
770002304355|0.0|Lácteos
770002304356|10.0|Canasta Básica
770002304357|10.0|Alimentos Procesados
770002304358|19.0|Lácteos
770002304359|10.0|Bebidas Azucaradas
770002304360|10.0|Snacks
770002304361|5.0|Lácteos
770002304362|5.0|Canasta Básica
770002304363|19.0|Snacks
770002304364|10.0|Canasta Básica
770002304365|0.0|Bebidas Azucaradas
770002304366|19.0|Bebidas Azucaradas
770002304367|5.0|Canasta Básica
770002304368|10.0|Snacks
770002304369|10.0|Bebidas Azucaradas
770002304370|5.0|Alimentos Procesados
770002304371|10.0|Canasta Básica
770002304372|0.0|Lácteos
770002304373|0.0|Lácteos
770002304374|10.0|Lácteos
770002304375|19.0|Lácteos
770002304376|5.0|Bebidas Azucaradas
770002304377|10.0|Bebidas Azucaradas
770002304378|10.0|Lácteos
770002304379|19.0|Snacks
770002304380|10.0|Alimentos Procesados
770002304381|10.0|Alimentos Procesados
770002304382|19.0|Lácteos
770002304383|10.0|Snacks
770002304384|19.0|Alimentos Procesados
770002304385|19.0|Alimentos Procesados
770002304386|0.0|Alimentos Procesados
770002304387|10.0|Canasta Básica
770002304388|10.0|Bebidas Azucaradas
770002304389|0.0|Snacks
770002304390|19.0|Alimentos Procesados
770002304391|19.0|Snacks
770002304392|0.0|Canasta Básica
770002304393|0.0|Snacks
770002304394|19.0|Snacks
770002304395|5.0|Alimentos Procesados
770002304396|19.0|Bebidas Azucaradas
770002304397|5.0|Alimentos Procesados
770002304398|5.0|Canasta Básica
770002304399|0.0|Snacks
770002304400|0.0|Bebidas Azucaradas
770002304401|0.0|Bebidas Azucaradas
770002304402|10.0|Snacks
770002304403|19.0|Alimentos Procesados
770002304404|5.0|Lácteos
770002304405|5.0|Lácteos
770002304406|19.0|Snacks
770002304407|5.0|Canasta Básica
770002304408|5.0|Lácteos
770002304409|0.0|Alimentos Procesados
770002304410|0.0|Lácteos
770002304411|10.0|Canasta Básica
770002304412|0.0|Bebidas Azucaradas
770002304413|0.0|Canasta Básica
770002304414|0.0|Snacks
770002304415|5.0|Bebidas Azucaradas
770002304416|5.0|Alimentos Procesados
770002304417|5.0|Bebidas Azucaradas
770002304418|10.0|Snacks
770002304419|5.0|Alimentos Procesados
770002304420|19.0|Bebidas Azucaradas
770002304421|5.0|Alimentos Procesados
770002304422|10.0|Snacks
770002304423|19.0|Canasta Básica
770002304424|10.0|Bebidas Azucaradas
770002304425|5.0|Lácteos
770002304426|19.0|Snacks
770002304427|0.0|Lácteos
770002304428|10.0|Alimentos Procesados
770002304429|19.0|Snacks
770002304430|19.0|Canasta Básica
770002304431|0.0|Alimentos Procesados
770002304432|0.0|Alimentos Procesados
770002304433|10.0|Bebidas Azucaradas
770002304434|19.0|Snacks
770002304435|10.0|Bebidas Azucaradas
770002304436|0.0|Bebidas Azucaradas
770002304437|10.0|Snacks
770002304438|5.0|Lácteos
770002304439|0.0|Bebidas Azucaradas
770002304440|0.0|Alimentos Procesados
770002304441|19.0|Alimentos Procesados
770002304442|10.0|Lácteos
770002304443|0.0|Snacks
770002304444|19.0|Bebidas Azucaradas
770002304445|10.0|Bebidas Azucaradas
770002304446|5.0|Lácteos
770002304447|0.0|Alimentos Procesados
770002304448|5.0|Canasta Básica
770002304449|5.0|Alimentos Procesados
770002304450|0.0|Alimentos Procesados
770002304451|19.0|Snacks
770002304452|0.0|Bebidas Azucaradas
770002304453|10.0|Snacks
770002304454|19.0|Bebidas Azucaradas
770002304455|0.0|Bebidas Azucaradas
770002304456|5.0|Canasta Básica
770002304457|19.0|Snacks
770002304458|5.0|Lácteos
770002304459|19.0|Alimentos Procesados
770002304460|0.0|Bebidas Azucaradas
770002304461|10.0|Canasta Básica
770002404462|5.0|Alimentos Procesados
770002404463|19.0|Bebidas Azucaradas
770002404464|5.0|Alimentos Procesados
770002404465|19.0|Bebidas Azucaradas
770002404466|19.0|Canasta Básica
770002404467|5.0|Canasta Básica
770002404468|0.0|Bebidas Azucaradas
770002404469|10.0|Canasta Básica
770002404470|5.0|Snacks
770002404471|0.0|Alimentos Procesados
770002404472|19.0|Lácteos
770002404473|0.0|Snacks
770002404474|0.0|Canasta Básica
770002404475|5.0|Alimentos Procesados
770002404476|5.0|Bebidas Azucaradas
770002404477|19.0|Alimentos Procesados
770002404478|5.0|Snacks
770002404479|19.0|Lácteos
770002404480|10.0|Bebidas Azucaradas
770002404481|5.0|Lácteos
770002404482|0.0|Snacks
770002404483|5.0|Alimentos Procesados
770002404484|0.0|Canasta Básica
770002404485|5.0|Alimentos Procesados
770002404486|5.0|Lácteos
770002404487|19.0|Alimentos Procesados
770002404488|10.0|Alimentos Procesados
770002404489|10.0|Bebidas Azucaradas
770002404490|19.0|Canasta Básica
770002404491|10.0|Alimentos Procesados
770002404492|5.0|Canasta Básica
770002404493|5.0|Bebidas Azucaradas
770002404494|19.0|Bebidas Azucaradas
770002404495|5.0|Canasta Básica
770002404496|0.0|Canasta Básica
770002404497|10.0|Alimentos Procesados
770002404498|10.0|Canasta Básica
770002404499|19.0|Alimentos Procesados
770002404500|10.0|Lácteos
770002404501|19.0|Bebidas Azucaradas
770002404502|5.0|Alimentos Procesados
770002404503|0.0|Canasta Básica
770002404504|19.0|Bebidas Azucaradas
770002404505|19.0|Lácteos
770002404506|5.0|Canasta Básica
770002404507|19.0|Snacks
770002404508|0.0|Bebidas Azucaradas
770002404509|0.0|Lácteos
770002404510|5.0|Snacks
770002404511|5.0|Bebidas Azucaradas
770002404512|19.0|Alimentos Procesados
770002404513|10.0|Snacks
770002404514|0.0|Alimentos Procesados
770002404515|10.0|Snacks
770002404516|0.0|Bebidas Azucaradas
770002404517|19.0|Alimentos Procesados
770002404518|19.0|Alimentos Procesados
770002404519|19.0|Canasta Básica
770002404520|10.0|Alimentos Procesados
770002404521|5.0|Canasta Básica
770002404522|10.0|Canasta Básica
770002404523|5.0|Lácteos
770002404524|19.0|Bebidas Azucaradas
770002404525|19.0|Canasta Básica
770002404526|10.0|Bebidas Azucaradas
770002404527|0.0|Canasta Básica
770002404528|0.0|Alimentos Procesados
770002404529|19.0|Canasta Básica
770002404530|5.0|Alimentos Procesados
770002404531|19.0|Canasta Básica
770002404532|0.0|Canasta Básica
770002404533|5.0|Bebidas Azucaradas
770002404534|19.0|Canasta Básica
770002404535|5.0|Alimentos Procesados
770002404536|0.0|Lácteos
770002404537|0.0|Alimentos Procesados
770002404538|5.0|Lácteos
770002404539|5.0|Canasta Básica
770002404540|19.0|Bebidas Azucaradas
770002404541|19.0|Lácteos
770002404542|0.0|Snacks
770002404543|5.0|Alimentos Procesados
770002404544|0.0|Snacks
770002404545|19.0|Lácteos
770002404546|5.0|Snacks
770002404547|10.0|Bebidas Azucaradas
770002404548|0.0|Bebidas Azucaradas
770002404549|0.0|Bebidas Azucaradas
770002404550|0.0|Lácteos
770002404551|0.0|Bebidas Azucaradas
770002404552|10.0|Lácteos
770002404553|0.0|Canasta Básica
770002404554|0.0|Canasta Básica
770002404555|10.0|Snacks
770002404556|5.0|Canasta Básica
770002404557|10.0|Canasta Básica
770002404558|10.0|Snacks
770002404559|0.0|Bebidas Azucaradas
770002404560|0.0|Lácteos
770002404561|10.0|Bebidas Azucaradas
770002404562|10.0|Lácteos
770002404563|19.0|Canasta Básica
770002404564|10.0|Alimentos Procesados
770002404565|5.0|Lácteos
770002404566|0.0|Snacks
770002404567|10.0|Canasta Básica
770002404568|19.0|Alimentos Procesados
770002404569|0.0|Snacks
770002404570|5.0|Alimentos Procesados
770002404571|5.0|Alimentos Procesados
770002404572|19.0|Bebidas Azucaradas
770002404573|10.0|Snacks
770002404574|5.0|Snacks
770002404575|19.0|Lácteos
770002404576|19.0|Lácteos
770002404577|0.0|Lácteos
770002404578|0.0|Canasta Básica
770002404579|5.0|Canasta Básica
770002404580|0.0|Lácteos
770002404581|19.0|Snacks
770002404582|0.0|Bebidas Azucaradas
770002404583|5.0|Snacks
770002404584|10.0|Bebidas Azucaradas
770002404585|10.0|Alimentos Procesados
770002404586|19.0|Alimentos Procesados
770002404587|19.0|Canasta Básica
770002404588|5.0|Canasta Básica
770002404589|10.0|Snacks
770002404590|10.0|Canasta Básica
770002404591|5.0|Bebidas Azucaradas
770002404592|0.0|Alimentos Procesados
770002404593|10.0|Alimentos Procesados
770002404594|19.0|Snacks
770002404595|19.0|Canasta Básica
770002404596|5.0|Snacks
770002404597|19.0|Canasta Básica
770002404598|10.0|Bebidas Azucaradas
770002404599|19.0|Snacks
770002404600|0.0|Canasta Básica
770002404601|10.0|Snacks
770002404602|10.0|Canasta Básica
770002404603|10.0|Canasta Básica
770002404604|5.0|Bebidas Azucaradas
770002404605|0.0|Alimentos Procesados
770002404606|5.0|Canasta Básica
770002404607|19.0|Canasta Básica
770002404608|19.0|Canasta Básica
770002404609|19.0|Alimentos Procesados
770002404610|10.0|Canasta Básica
770002404611|19.0|Alimentos Procesados
770002404612|10.0|Snacks
770002404613|10.0|Bebidas Azucaradas
770002404614|0.0|Bebidas Azucaradas
770002404615|5.0|Bebidas Azucaradas
770002404616|10.0|Alimentos Procesados
770002404617|10.0|Alimentos Procesados
770002404618|5.0|Alimentos Procesados
770002404619|5.0|Lácteos
770002404620|0.0|Canasta Básica
770002404621|19.0|Snacks
770002404622|5.0|Bebidas Azucaradas
770002404623|19.0|Canasta Básica
770002404624|5.0|Canasta Básica
770002404625|19.0|Alimentos Procesados
770002404626|19.0|Canasta Básica
770002404627|0.0|Canasta Básica
770002404628|19.0|Snacks
770002404629|5.0|Bebidas Azucaradas
770002404630|5.0|Lácteos
770002404631|10.0|Bebidas Azucaradas
770002404632|19.0|Bebidas Azucaradas
770002404633|0.0|Canasta Básica
770002404634|5.0|Canasta Básica
770002404635|5.0|Canasta Básica
770002404636|19.0|Bebidas Azucaradas
770002404637|10.0|Snacks
770002404638|5.0|Alimentos Procesados
770002404639|19.0|Alimentos Procesados
770002404640|5.0|Bebidas Azucaradas
770002404641|10.0|Alimentos Procesados
770002404642|5.0|Lácteos
770002404643|10.0|Bebidas Azucaradas
770002404644|10.0|Snacks
770002404645|19.0|Bebidas Azucaradas
770002404646|5.0|Lácteos
770002404647|10.0|Alimentos Procesados
770002404648|0.0|Snacks
770002404649|0.0|Lácteos
770002404650|10.0|Alimentos Procesados
770002404651|0.0|Alimentos Procesados
770002404652|10.0|Snacks
770002404653|0.0|Alimentos Procesados
770002404654|10.0|Canasta Básica
770002404655|0.0|Bebidas Azucaradas
770002504656|0.0|Bebidas Azucaradas
770002504657|5.0|Bebidas Azucaradas
770002504658|0.0|Snacks
770002504659|0.0|Bebidas Azucaradas
770002504660|10.0|Alimentos Procesados
770002504661|5.0|Snacks
770002504662|5.0|Canasta Básica
770002504663|10.0|Canasta Básica
770002504664|5.0|Lácteos
770002504665|5.0|Canasta Básica
770002504666|10.0|Canasta Básica
770002504667|0.0|Lácteos
770002504668|19.0|Canasta Básica
770002504669|19.0|Bebidas Azucaradas
770002504670|19.0|Snacks
770002504671|5.0|Canasta Básica
770002504672|10.0|Canasta Básica
770002504673|19.0|Lácteos
770002504674|5.0|Lácteos
770002504675|10.0|Alimentos Procesados
770002504676|10.0|Bebidas Azucaradas
770002504677|5.0|Bebidas Azucaradas
770002504678|19.0|Snacks
770002504679|19.0|Bebidas Azucaradas
770002504680|19.0|Bebidas Azucaradas
770002504681|19.0|Lácteos
770002504682|19.0|Alimentos Procesados
770002504683|5.0|Canasta Básica
770002504684|10.0|Snacks
770002504685|5.0|Canasta Básica
770002504686|10.0|Snacks
770002504687|19.0|Alimentos Procesados
770002504688|19.0|Alimentos Procesados
770002504689|10.0|Snacks
770002504690|10.0|Alimentos Procesados
770002504691|10.0|Canasta Básica
770002504692|19.0|Lácteos
770002504693|19.0|Canasta Básica
770002504694|19.0|Alimentos Procesados
770002504695|10.0|Snacks
770002504696|10.0|Bebidas Azucaradas
770002504697|0.0|Bebidas Azucaradas
770002504698|10.0|Lácteos
770002504699|5.0|Alimentos Procesados
770002504700|5.0|Lácteos
770002504701|19.0|Lácteos
770002504702|10.0|Snacks
770002504703|5.0|Canasta Básica
770002504704|0.0|Lácteos
770002504705|5.0|Lácteos
770002504706|5.0|Snacks
770002504707|5.0|Snacks
770002504708|0.0|Canasta Básica
770002504709|5.0|Snacks
770002504710|5.0|Alimentos Procesados
770002504711|5.0|Snacks
770002504712|10.0|Lácteos
770002504713|10.0|Lácteos
770002504714|0.0|Canasta Básica
770002504715|0.0|Lácteos
770002504716|5.0|Lácteos
770002504717|19.0|Canasta Básica
770002504718|5.0|Canasta Básica
770002504719|5.0|Lácteos
770002504720|5.0|Canasta Básica
770002504721|19.0|Canasta Básica
770002504722|10.0|Lácteos
770002504723|19.0|Canasta Básica
770002504724|0.0|Alimentos Procesados
770002504725|10.0|Snacks
770002504726|10.0|Alimentos Procesados
770002504727|0.0|Canasta Básica
770002504728|19.0|Lácteos
770002504729|5.0|Canasta Básica
770002504730|5.0|Snacks
770002504731|19.0|Alimentos Procesados
770002504732|0.0|Lácteos
770002504733|5.0|Lácteos
770002504734|19.0|Bebidas Azucaradas
770002504735|5.0|Snacks
770002504736|5.0|Lácteos
770002504737|10.0|Lácteos
770002504738|10.0|Canasta Básica
770002504739|19.0|Canasta Básica
770002504740|5.0|Alimentos Procesados
770002504741|10.0|Bebidas Azucaradas
770002504742|19.0|Bebidas Azucaradas
770002504743|5.0|Bebidas Azucaradas
770002504744|5.0|Lácteos
770002504745|19.0|Snacks
770002504746|5.0|Alimentos Procesados
770002504747|19.0|Alimentos Procesados
770002504748|19.0|Alimentos Procesados
770002504749|10.0|Lácteos
770002504750|19.0|Bebidas Azucaradas
770002504751|10.0|Canasta Básica
770002504752|5.0|Lácteos
770002504753|19.0|Lácteos
770002504754|0.0|Canasta Básica
770002504755|0.0|Lácteos
770002504756|19.0|Lácteos
770002504757|19.0|Lácteos
770002504758|5.0|Alimentos Procesados
770002504759|5.0|Bebidas Azucaradas
770002504760|0.0|Lácteos
770002504761|5.0|Alimentos Procesados
770002504762|5.0|Snacks
770002504763|5.0|Snacks
770002504764|5.0|Bebidas Azucaradas
770002504765|10.0|Alimentos Procesados
770002504766|0.0|Alimentos Procesados
770002504767|0.0|Canasta Básica
770002504768|0.0|Bebidas Azucaradas
770002504769|5.0|Canasta Básica
770002504770|5.0|Snacks
770002504771|0.0|Snacks
770002504772|10.0|Bebidas Azucaradas
770002504773|19.0|Snacks
770002504774|10.0|Bebidas Azucaradas
770002504775|10.0|Alimentos Procesados
770002504776|0.0|Alimentos Procesados
770002504777|19.0|Snacks
770002504778|5.0|Canasta Básica
770002504779|10.0|Snacks
770002504780|19.0|Canasta Básica
770002504781|10.0|Canasta Básica
770002504782|5.0|Lácteos
770002504783|10.0|Lácteos
770002504784|19.0|Canasta Básica
770002504785|10.0|Bebidas Azucaradas
770002504786|5.0|Lácteos
770002504787|5.0|Snacks
770002504788|10.0|Snacks
770002504789|5.0|Canasta Básica
770002504790|10.0|Canasta Básica
770002504791|19.0|Canasta Básica
770002504792|10.0|Snacks
770002504793|19.0|Canasta Básica
770002504794|10.0|Lácteos
770002504795|0.0|Canasta Básica
770002504796|5.0|Canasta Básica
770002504797|5.0|Snacks
770002504798|5.0|Canasta Básica
770002504799|19.0|Canasta Básica
770002504800|19.0|Bebidas Azucaradas
770002504801|5.0|Snacks
770002504802|0.0|Canasta Básica
770002504803|19.0|Canasta Básica
770002504804|19.0|Alimentos Procesados
770002504805|19.0|Snacks
770002504806|10.0|Snacks
770002504807|5.0|Snacks
770002504808|5.0|Snacks
770002504809|0.0|Canasta Básica
770002504810|19.0|Lácteos
770002504811|10.0|Canasta Básica
770002504812|5.0|Canasta Básica
770002504813|10.0|Bebidas Azucaradas
770002504814|5.0|Canasta Básica
770002504815|5.0|Alimentos Procesados
770002504816|19.0|Canasta Básica
770002504817|0.0|Bebidas Azucaradas
770002504818|19.0|Bebidas Azucaradas
770002504819|19.0|Alimentos Procesados
770002504820|19.0|Snacks
770002504821|10.0|Snacks
770002504822|10.0|Lácteos
770002504823|5.0|Canasta Básica
770002504824|19.0|Lácteos
770002504825|19.0|Lácteos
770002504826|19.0|Bebidas Azucaradas
770002504827|5.0|Snacks
770002504828|19.0|Alimentos Procesados
770002504829|10.0|Bebidas Azucaradas
770002504830|19.0|Snacks
770002504831|5.0|Bebidas Azucaradas
770002504832|10.0|Canasta Básica
770002504833|5.0|Alimentos Procesados
770002504834|10.0|Bebidas Azucaradas
770002504835|0.0|Bebidas Azucaradas
770002504836|19.0|Canasta Básica
770002504837|0.0|Snacks
770002504838|0.0|Alimentos Procesados
770002504839|19.0|Lácteos
770002504840|10.0|Canasta Básica
770002504841|5.0|Snacks
770002504842|0.0|Alimentos Procesados
770002504843|19.0|Alimentos Procesados
770002504844|10.0|Alimentos Procesados
770002504845|5.0|Canasta Básica
770002504846|0.0|Canasta Básica
770002504847|10.0|Lácteos
770002504848|0.0|Alimentos Procesados
770002504849|10.0|Alimentos Procesados
770002604850|10.0|Bebidas Azucaradas
770002604851|19.0|Alimentos Procesados
770002604852|19.0|Snacks
770002604853|5.0|Bebidas Azucaradas
770002604854|19.0|Lácteos
770002604855|5.0|Lácteos
770002604856|0.0|Canasta Básica
770002604857|19.0|Lácteos
770002604858|5.0|Lácteos
770002604859|0.0|Alimentos Procesados
770002604860|0.0|Bebidas Azucaradas
770002604861|0.0|Alimentos Procesados
770002604862|0.0|Lácteos
770002604863|10.0|Alimentos Procesados
770002604864|0.0|Alimentos Procesados
770002604865|0.0|Canasta Básica
770002604866|19.0|Alimentos Procesados
770002604867|10.0|Bebidas Azucaradas
770002604868|5.0|Lácteos
770002604869|19.0|Lácteos
770002604870|0.0|Canasta Básica
770002604871|5.0|Alimentos Procesados
770002604872|10.0|Lácteos
770002604873|5.0|Snacks
770002604874|0.0|Snacks
770002604875|5.0|Bebidas Azucaradas
770002604876|19.0|Bebidas Azucaradas
770002604877|5.0|Bebidas Azucaradas
